CSA2010,aastud10,aastud11,aastud12,abse10,abse11,abse12,abshs10,abshs11,abshs12,absmd10,absmd11,absmd12,affordm12,affordr12,age18_10,age24_10,age5_10,age64_10,age65_10,artbus11,artbus12,artemp11,artemp12,baltvac11,baltvac12,banks11,banks12,birthwt10,birthwt11,birthwt12,biz1_10,biz1_11,biz1_12,biz2_10,biz2_11,biz2_12,biz4_10,biz4_11,biz4_12,bkln12,caracc11,carpool12,cashsa11,cashsa12,caslt11,clogged10,clogged11,clogged12,cmos11,compl10,compl11,compl12,comprop10,comprop11,comprop12,constper11,constper12,crehab10,crehab11,crehab12,crime10,crime11,crime12,demper11,demper12,dirtyst10,dirtyst11,dirtyst12,dom10,dom11,dom12,domvio10,domvio11,drop10,drop11,drop12,drvalone12,eattend10,eattend11,eattend12,ebl10,ebl11,ebl12,eenrol11,eenrol12,elheat12,empl12,fam10,farms10,farms11,farms12,fastfd11,female10,femhhs10,file_ID,filename,fore10,fore11,fore12,gunhom11,gunhom12,heatgas12,hfai12,hh25inc12,hh40inc12,hh60inc12,hh75inc12,hhchpov12,hhm7512,hhpov12,hhs10,hhsize10,histax12,homtax11,homtax12,hsaalg10,hsaalg11,hsaalg12,hsabio10,hsabio11,hsabio12,hsaeng10,hsaeng11,hsaeng12,hsagov10,hsagov11,hsattend10,hsattend11,hsattend12,hsdipl12,hsenrol11,hsenrol12,hstud10,hstud11,hstud12,juvarr11,juvdrug11,juvviol11,leadtest10,leadtest11,leadtest12,lesshs12,libcard11,libcard12,lifeexp11,lifeexp12,liquor11,liquor12,male10,math310,math311,math312,math510,math511,math512,math810,math811,math812,mattend10,mattend11,mattend12,menrol11,menrol12,mhhi12,mort14_11,mort1_11,mort1_12,mort24_11,mort24_12,mort44_11,mort44_12,mort64_11,mort64_12,mort84_11,mort84_12,mort85_11,mort85_12,mort_14_12,narc11,neibus10,neibus11,neibus12,neiemp10,neiemp11,neiemp12,neiind10,neiind11,neiind12,nilf12,nomail10,nomail11,nomail12,novhcl12,numbus10,numbus11,numbus12,othrcom12,ownroc10,ownroc11,ownroc12,owntax11,owntax12,p2more10,paa10,pasi10,phisp10,ppac10,prenatal10,prenatal11,prenatal12,prop11,prop12,pubtran12,pwhite10,racdiv10,read310,read311,read312,read510,read511,read512,read810,read811,read812,ready11,ready12,regvote10,regvote12,reosa11,reosa12,resrehab10,resrehab11,resrehab12,salepr10,salepr11,salepr12,sclemp12,sclsw11,sclsw12,shomes10,shomes11,shomes12,shoot11,smlbus10,smlbus11,smlbus12,somecol12,sped10,sped11,sped12,susp10,susp11,susp12,tanf11,tanf12,teenbir10,teenbir11,teenbir12,termbir10,termbir11,termbir12,totalres10,totalres11,totalres12,totemp10,totemp11,totemp12,tpop10,trav14_12,trav29_12,trav44_12,trav45_12,trees07,unempl12,unempr12,vacant10,vacant11,vacant12,vio10,vio11,vio12,viol10,viol11,viol12,voted10,voted12,walked12,waterc11,weather10,weather11,weather12,wlksc11,wrkout10,wrkout11,wstud10,wstud11,wstud12
Harbor East/Little Italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,149.4,,,,,,,,,,,,,,,,119.3,165.3,139.3,,,,,,,,,74.9,75.5,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.9,17.3,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.3,112.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,24.0,27.2,,,,,,,,,,,,,
Harford/Echodale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,,,,43.6,,,,,,,,,,,,,,,,41.5,49.3,41.5,,,,,,,,,44.1,49.2,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2,9.4,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,11.9,7.3,,,,,,,,,,,,,
Highlandtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9,,,,98.9,,,,,,,,,,,,,,,,77.5,71.4,76.1,,,,,,,,,46.2,52.8,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,24.5,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.9,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,16.6,20.8,,,,,,,,,,,,,
Howard Park/West Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4,,,,61.3,,,,,,,,,,,,,,,,50.5,48.2,47.0,,,,,,,,,46.3,45.5,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,9.3,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,12.9,9.7,,,,,,,,,,,,,
Inner Harbor/Federal Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.8,,,,122.5,,,,,,,,,,,,,,,,165.2,128.3,97.8,,,,,,,,,57.3,61.7,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,48.1,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.4,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,16.9,13.1,,,,,,,,,,,,,
Lauraville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4,,,,58.6,,,,,,,,,,,,,,,,39.6,47.2,40.3,,,,,,,,,48.8,54.8,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,4.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,8.6,7.0,,,,,,,,,,,,,
Loch Raven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,,,,63.7,,,,,,,,,,,,,,,,34.3,37.8,42.5,,,,,,,,,45.1,43.4,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,7.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.0,8.7,,,,,,,,,,,,,
Madison/East End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,,,,140.2,,,,,,,,,,,,,,,,65.5,73.5,78.5,,,,,,,,,63.2,75.4,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.3,49.1,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1,20.9,27.0,,,,,,,,,,,,,
Medfield/Hampden/Woodberry/Remington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,,,,64.8,,,,,,,,,,,,,,,,51.2,46.5,44.8,,,,,,,,,34.2,35.3,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.8,13.7,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,8.9,7.5,,,,,,,,,,,,,
Midtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2,,,,67.0,,,,,,,,,,,,,,,,92.9,99.5,95.8,,,,,,,,,25.0,24.1,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,63.8,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,13.9,14.4,,,,,,,,,,,,,
Midway/Coldstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,,,,135.3,,,,,,,,,,,,,,,,66.4,72.6,72.4,,,,,,,,,58.1,72.6,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,1.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6,38.1,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.7,20.3,,,,,,,,,,,,,
Morrell Park/Violetville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,85.1,,,,,,,,,,,,,,,,68.0,62.8,54.3,,,,,,,,,59.3,57.3,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.4,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,11.3,8.9,,,,,,,,,,,,,
Mount Washington/Coldspring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,,,,14.5,,,,,,,,,,,,,,,,33.1,28.8,32.9,,,,,,,,,45.3,39.9,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.3,1.9,,,,,,,,,,,,,
North Baltimore/Guilford/Homeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,,,,15.7,,,,,,,,,,,,,,,,25.8,27.7,25.4,,,,,,,,,29.1,24.4,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.4,3.4,,,,,,,,,,,,,
Northwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,50.0,,,,,,,,,,,,,,,,39.9,46.1,39.2,,,,,,,,,39.2,42.8,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7,15.4,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,11.0,8.3,,,,,,,,,,,,,
Oldtown/Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6,,,,159.0,,,,,,,,,,,,,,,,102.4,112.2,90.9,,,,,,,,,63.7,75.3,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.6,40.9,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,26.7,26.4,,,,,,,,,,,,,
Orangeville/East Highlandtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.4,,,,59.2,,,,,,,,,,,,,,,,85.9,91.2,85.6,,,,,,,,,54.3,57.4,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3,22.4,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,16.1,18.7,,,,,,,,,,,,,
Patterson Park North & East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,,,,89.1,,,,,,,,,,,,,,,,75.7,82.6,79.4,,,,,,,,,53.5,60.2,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.8,20.9,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,21.4,18.2,,,,,,,,,,,,,
Penn North/Reservoir Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,,,,131.6,,,,,,,,,,,,,,,,64.2,63.0,71.5,,,,,,,,,63.2,63.0,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.6,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,66.1,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,18.2,20.7,,,,,,,,,,,,,
Pimlico/Arlington/Hilltop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4,,,,100.5,,,,,,,,,,,,,,,,58.1,54.6,57.0,,,,,,,,,51.1,50.9,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6,35.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,16.7,18.7,,,,,,,,,,,,,
Poppleton/The Terraces/Hollins Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9,,,,157.3,,,,,,,,,,,,,,,,80.2,89.9,69.8,,,,,,,,,64.5,68.6,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9,48.7,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,30.1,22.8,,,,,,,,,,,,,
Sandtown-Winchester/Harlem Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,,,,156.0,,,,,,,,,,,,,,,,69.5,64.2,63.3,,,,,,,,,59.5,67.9,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.6,107.9,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,21.5,23.0,,,,,,,,,,,,,
South Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,28.8,,,,,,,,,,,,,,,,35.6,25.1,53.2,,,,,,,,,19.4,22.1,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9,0.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.3,3.4,,,,,,,,,,,,,
Southeastern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4,,,,4.6,,,,,,,,,,,,,,,,57.8,67.7,61.8,,,,,,,,,59.4,63.9,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,9.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,14.5,13.6,,,,,,,,,,,,,
Southern Park Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,,,,106.1,,,,,,,,,,,,,,,,59.5,55.0,55.9,,,,,,,,,57.1,64.1,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6,29.4,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,18.1,18.8,,,,,,,,,,,,,
Southwest Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4,,,,173.8,,,,,,,,,,,,,,,,79.3,82.7,76.0,,,,,,,,,72.0,77.2,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.7,81.4,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,24.9,24.8,,,,,,,,,,,,,
The Waverlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9,,,,95.6,,,,,,,,,,,,,,,,70.6,78.4,80.4,,,,,,,,,61.1,68.7,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2,12.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,18.6,20.6,,,,,,,,,,,,,
Upton/Druid Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,147.0,,,,,,,,,,,,,,,,65.2,76.2,87.4,,,,,,,,,64.9,62.9,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.3,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.2,137.8,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,23.2,28.7,,,,,,,,,,,,,
Washington Village/Pigtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.8,,,,151.0,,,,,,,,,,,,,,,,123.9,111.2,121.4,,,,,,,,,83.0,80.1,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7,38.0,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,26.3,23.1,,,,,,,,,,,,,
Westport/Mount Winans/Lakeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7,,,,113.8,,,,,,,,,,,,,,,,78.5,79.8,76.6,,,,,,,,,52.8,63.1,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9,15.1,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,18.3,17.7,,,,,,,,,,,,,
Baltimore City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4,,,,85.4,,,,,,,,,,,,,,,,61.4,63.6,61.8,,,,,,,,,50.5,53.7,,,,,,,,,,,,,,,,,,,,,,2,raw_data/csv/VS Crime 2010-2012.csv,,,,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2,30.3,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,15.1,14.7,,,,,,,,,,,,,
